id	aminer_id	title 
3041	cf9c56f0-a590-43b5-8f8f-3e72435276c4	Effective Feature Description Using Intensity Order Local Binary Pattern	
3042	6ea0e812-c1a2-4086-a434-cf3e47c49f03	Multi-scale region perpendicular local binary pattern: an effective feature for interest region description	
3043	2f87ad22-759e-40c8-9289-c8dc5e1ff7a2	A Novel Integration of Intensity Order and Texture for Effective Feature Description	
3044	758316f0-22a1-4ef2-b746-ff6107931ec8	More on the unified unknown syndrome representations for a class of binary cyclic codes	
3045	2f87bfb2-fc4a-47bd-babb-b835c0d2749c	Improved decoding of binary Golay code	
3046	12f816fc-1d42-46d1-80fe-b24ffc080188	Supervised approach for detecting average over popular items attack in collaborative recommender systems	
3047	2f87c409-049b-41f4-ae16-984b2e21a575	Ensemble detection model for profile injection attacks in collaborative recommender systems based on BP neural network	
3048	a114c49b-fb92-49bd-8a48-67991009e52b	Three phase current iteration power flow method using fortescue transformations	
3049	2f87cd26-3f5c-4070-831a-d9a68a068685	Modeling of auto-transformers for load flow calculations	
3050	93e8fc7d-407d-491e-9d5f-8b4c7ada54c2	Object oriented topology tracing for large scale three phase distribution networks	
3051	a3bb4804-2334-45ba-bf1b-d84a0caa5dbe	Parallelization of radial three-phase distribution power flow using GPU	
3052	2f87dd64-0c33-424f-a993-fa9b3c647b3e	Phase-Locked Loops, Demodulation, and Averaging Approximation Time-Scale Extensions	
3053	539fd978-66a6-4442-8632-512bd9df81f4	Aggregation and rendezvous in an unbounded domain without a shared coordinate system	
3054	2f87f3f5-0e33-4f40-804c-344fd2dbe183	On the Stability of Swarm Consensus Under Noisy Control	
3055	ea2c3c9f-4bbb-430b-a6eb-f79791d8117d	Fish species recognition by shape analysis of images	
3056	2f882f94-0c87-4be5-ac24-f4bcac201b9e	A method for working out the moments of a polygon using an integration technique	
3057	26844fc9-edc8-48f2-88b0-f100eedc7f9e	RGB-D Camera based Human Limb Movement Recognition and Tracking in Supine Positions	
3058	2f884722-8fc0-40f9-bf73-67ccc9ad3474	A 3D Fingertips Detecting and Tracking Algorithm based on the Sliding Window	
3059	2f88a45a-4a5b-4107-98aa-21bbbdb818f6	Packet wait times in voice over IP wireless reverse links	
3060	ac037742-b852-4ae7-baa6-0c34939e3bfa	Focusing and compensation methods for physical scattering in subspace-based imaging	
3061	eb5c4420-4ec6-49c7-8177-0711dba88083	Determination of volume and surface scattering from saline ice using ice sheets with precisely controlled roughness parameters	
3062	80d8d10e-142b-4fc1-8703-66bb921b3aa9	A scattering model for snow-covered sea ice	
3063	70ccf5fa-5e09-4683-a406-3db7851350ba	Robotic aided dense medium target fabrication	
3064	4fe8c378-639e-4a6a-ad05-ca0f98282c02	A multifrequency laboratory investigation of attenuation and scattering from volcanic ash clouds	
3065	34e7592d-8e05-464c-8144-eab71f7f8c06	Radar backscatter from a dense discrete random medium	
3066	1f616df2-496e-4918-96b9-c5761097241d	Subsurface Sensing of Near Surface Object Using Cavity Backed Slot (CBS) Antenna	
3067	f7d5f918-f8c1-46cc-94dc-a30089b7ee35	A phase matrix for a dense discrete random medium: evaluation of volume scattering coefficient	
3068	a7a1d70e-9374-4531-aad8-ae775a8e9100	Annotating Resources for Information Extraction.	
3069	30c96902-477c-46a3-9c81-5ecb9501975e	Automatic Detection of Psychological Distress Indicators and Severity Assessment from Online Forum Posts	
3070	efdfd49b-9c70-46c7-a703-833aec435872	Interactive information extraction and navigation to enable effective link analysis and visualization of unstructured text	
3071	bdd48068-dd11-4957-8324-ace474f326a5	Automatic detection of psychological distress indicators in online forum posts	
3072	aa5e13ad-2767-470f-a177-4b2b1452755c	Multi-modal prediction of PTSD and stress indicators	
3073	dab614a0-26d8-4356-af09-0b9cfd2d97d9	Compact unsupervised EEG response representation for emotion recognition	
3074	9bad4a4c-6a5c-4928-ba34-af2210259590	A Methodology for Extrinsically Evaluating Information Extraction Performance	
3075	48b04760-5cb0-4870-81a2-328ab2810c05	Automatic detection of psychological distress indicators and severity assessment in crisis hotline conversations	
3076	2f88b780-d18d-48ab-b0de-a4cbced0ba4b	Improving speech-based PTSD detection via multi-view learning	
3077	709fc750-0d20-4a90-bf11-ac79cd87434a	Event Coreference in Support of Temporal Reasoning in Mental Health Notes.	
3078	a20e324f-386a-4013-a653-d24d0b80466c	Dynamic proxy assisted mobility support for third generation peer-to-peer networks	
3079	2f88f656-73fd-4314-90ec-b5d9523a22b9	Analysis of Proxy Assisted P2P Services	
3080	8983c19e-5e24-4566-9d0e-3d1b72873b3a	QoS aware dynamic route optimization for Proxy Mobile IPv6 networks	
3081	98fea6c0-7c28-4e7d-b35d-9c67b72f9e65	A fault-tolerant, DFA-resistant AES core	
3082	2f892942-5f4d-47c0-a980-84a9b931faea	A novel AES cryptographic core highly resistant to differential power analysis attacks	
3083	2f8960d4-8827-4b59-a9d9-c54f1c695fb9	Certifiable Development Process for Information Processing in the Measurement Domain on the Base of 3W-Models	
3084	2f896b4b-c2c8-4d51-bcc1-28d5090487f7	RIBRA--an error-tolerant algorithm for the NMR backbone assignment problem.	
3085	e645de10-182d-4b3b-a449-441914cf1e9c	Prediction of nuclear proteins using nuclear translocation signals proposed by probabilistic latent semantic indexing	
3086	b3e06d8f-c1cf-465b-8e2c-3a7af7c793cd	Two-service analytical model for partially-shared elastic optical link spectrum	
3087	0a2596e7-e5ba-40a1-b4dd-605b321ad604	An Analytical Model of Spectrum Fragmentation in a Two-Service Elastic Optical Link	
3088	2f89a193-da88-43f3-a446-ed089d08fbb3	A blocking probability estimator for the multi-application and multi-resource constraint problem	
3089	2692cc69-d440-421b-87f7-05cf98caa761	A SURVEY ON SEMI-TENSOR PRODUCT OF MATRICES ⁄?	
3090	780cb55d-0078-42d3-895a-175511314df5	Power System Dynamic Security Region and Its Approximations	
3091	2f89c90f-cd06-4917-9eb7-f1b735ded5ae	Performance evaluation for damping controllers of power systems based on multi-agent models	
3092	2f89f567-f532-4ca1-b0f9-c7c861510e82	SOVEREIGN: An autonomous neural system for incrementally learning planned action sequences to navigate towards a rewarded goal	
3093	71a56344-c876-438d-8ef6-f0f575685abd	An improved equivalence algorithm	
3094	2f89fe7d-1857-492d-a566-6791388055bd	Distinguishing colorings of Cartesian products of complete graphs	
3095	76448a34-4ec5-4509-8eeb-b5adf452b5a8	Suggesting causes of faults in data-driven rule-based systems	
3096	2046f51f-6520-461e-8f13-da3a60cc06cd	Historical Rete networks for debugging rule-based systems	
3097	f2cc1598-891e-43bc-abf7-7d873e3de132	HISTORICAL RETE NETWORKS TO SUPPORT THE DEBUGGING OF FORWARD-CHAINING RULE-BASED PROGRAMS	
3098	2f89ffeb-1713-42a1-a021-084ad50ad25f	A capstone course for a computer information systems major	
3099	2f8a1e58-281e-4761-9de1-fd1bb6ca7012	Optimal release policy for hyper-geometric distribution software-reliability growth model	
3100	c624d8f0-080c-42c8-b128-2de4ba76104e	Applying various learning curves to hyper-geometric distribution software reliability growth model	
3101	bb96609d-e3c7-4a95-8bcf-3da164ec3207	Hyper-geometric distribution software reliability growth model with imperfect debugging	
3102	b5e71bb2-ed85-45be-815a-cd320c90f8ff	Optimal release policies for hyper-geometric distribution software reliability growth model with scheduled delivery time	
3103	74f19bb6-06da-42f0-8c2a-77d6f536db0c	Efficient allocation of testing resources for software module testing based on the hyper-geometric distribution software reliability growth model	
3104	4d7a56ec-62fe-4180-8f0f-7ae2458002f9	Needed resources for software module test, using the hyper-geometric software reliability growth model	
3105	43165c4d-f053-4157-be25-dfb4dc330aa5	Optimal release times for software systems with scheduled delivery time based on the HGDM	
3106	ee10fa40-9adb-4a1e-aa49-b4eaa287621e	An empirical evaluation of fat-tailed distributions in modeling financial time series	
3107	5b38d87a-e7d1-4431-941f-5bad039d7818	Application of abnormal sound recognition system for indoor environment	
3108	2f8a4f9d-8013-43bc-b13b-aaa21cd8e6e1	Impact of connectionist systems on design	
3109	2f8a5d85-8b05-4355-8dc6-dce13f7ceb9e	A comparison of different features for automatic eye blinking detection with an application to analysis of deceptive behavior	
3110	b6e2d636-a806-40a9-a1e7-e61bef45f144	The detecting system of image forgeries with noise features and EXIF information	
3111	d773e4c4-42a2-482b-ad59-57e133485d5d	TSVC: timed efficient and secure vehicular communications with privacy preserving	
3112	c7eba6fc-ec98-4d4c-ba68-58556235d97e	Performance Enhancement for Secure Vehicular Communications	
3113	1ef5e1c1-3e89-4258-a203-fc15acc9bfc9	Secure Vehicular Communications Based on Group Signature and ID-Based Signature Scheme	
3114	18ebf341-6e3f-4677-8d72-fb51a7851841	GSIS: A Secure and Privacy-Preserving Protocol for Vehicular Communications	
3115	2f8a9549-faa7-4f0e-b37a-f1ab98a4b403	A keyless facility access control system with wireless enabled personal devices	
3116	55facec4-2416-4695-8fce-72538a41faa6	Evaluation of an intravenous preparation information system for improving the reconstitution and dilution process	
3117	868c56a0-8f35-40e6-88b3-919400059c3e	Understanding the Elders' Interaction with Smart Home in Korea	
3118	6b33b5fd-56ad-47b9-99f0-843b17e9d3f8	Application of an integral formula to CR-submanifolds of complex hyperbolic space	
3119	2f8a9f73-d8da-4d37-94ea-69f327f7efc9	Deriving future user experiences in autonomous vehicle	
3120	388a074c-3374-429f-9895-f6b2adbd1723	Development of a User Experience Evaluation Framework for Wearable Devices	
3121	8a29a513-ca23-4213-bfd4-7668640f51c6	Perceived Visual Complexity and Visual Search Performance of Automotive Instrument Cluster: A Quantitative Measurement Study	
3122	fde768b3-1f33-428b-bf14-b496e8c81577	Development of a Continuous Usage Model for the Adoption and Continuous Usage of a Smartphone	
3123	ddd30171-43b7-4d82-92d5-f84afaca6b28	A Study of Pointing Performance of Elderly Users on Smartphones	
3124	2f8aaaaa-4a78-45ab-bce6-6640223f8f1a	Community-Based Caching for Enhanced Lookup Performance in P2P Systems	
3125	2f8ad8a0-dc1d-42a6-804e-39bbd260863a	Enhancing query performance by avoiding negative interactions	
3126	83ffaf70-895d-4dd1-b35f-dea4afeb971d	Energy efficient multipath routing using network coding in wireless sensor networks	
3127	331eb2a3-4bc7-4dbc-b546-0e22349b8d82	Feedback control with prediction for thread allocation in pipeline architecture web server	
3128	2f8ae67f-b24a-4b4e-a4fa-c3141df7c8d5	Inaudible watermarking via phase manipulation of random frequencies	
3129	6d5e2aa4-a318-46ba-b775-05833ac8d761	An R package suite for microarray meta-analysis in quality control, differentially expressed gene analysis and pathway enrichment detection	
3130	65673cd4-02f0-42dd-a930-2d80a3223c25	Bias correction for selecting the minimal-error classifier from many machine learning models	
3131	2f8affc7-1d28-47de-9ce9-4456c16ff1fb	Missing value imputation in high-dimensional phenomic data: imputable or not, and how?	
3132	cbb1348b-d88e-4912-a4a5-d0d4d7dc920a	Reconstructing single genomes from complex microbial communities	
3133	f33684c2-cb2a-4064-8819-7b4941f94202	Biological impact of missing-value imputation on downstream analyses of gene expression profiles	
3134	e064dfa0-4880-440f-8d9c-610bff01ef65	Module-based prediction approach for robust inter-study predictions in microarray data	
3135	de7dd703-f1c5-4823-91af-16ceac11a44d	Alignment and classification of time series gene expression in clinical studies	
3136	78ca2200-e3d3-4acc-9239-43c674a4ff8f	Novel Modeling of Combinatorial miRNA Targeting Identifies SNP with Potential Role in Bone Density	
3137	338a853e-6ba7-44bf-b7d5-3cc7beca00e0	Comparative analysis of algorithms for signal quantitation from oligonucleotide microarrays	
3138	0da513aa-5425-4c93-8820-5ac915606ea7	Comparison of normalization methods for CodeLink Bioarray data	
3139	cc58fd24-178e-43dd-b2af-ac0b3e49971f	T-RECS: STABLE SELECTION OF DYNAMICALLY FORMED GROUPS OF FEATURES WITH APPLICATION TO PREDICTION OF CLINICAL OUTCOMES	
3140	b2f79cc2-e1fd-4b14-b31f-c3718e6acf12	Bidirectional elastic image registration using B-spline affine transformation.	
3141	6b0f7e87-eb04-4763-bbee-6a9a9c16a9b5	A patient-gene model for temporal expression profiles in clinical studies.	
3142	da27125f-2196-4203-87f6-851c2de97226	A Computational Geometry Approach to Automated Pulmonary Fissure Segmentation in CT Examinations	
3143	4d3294dc-b920-4e39-b091-f2bf4b78a766	A Differential Geometric Approach to Automated Segmentation of Human Airway Tree	
3144	df3ed471-a51e-40da-8567-474fcc0ed763	Computerized Identification of Airway Wall in CT Examinations Using a 3D Active Surface Evolution Approach	
3145	784cbb83-da7d-41a8-b64e-cbd5990b525a	A Unified Approach to Dynamic Length Algorithms for Adaptive Linear Equalizers	
3146	c76ef8e2-b0a0-49f7-86fc-cb65be3005e8	Differential Bi-Directional Relay Selection Using Analog Network Coding	
3147	2f8b0578-eb1e-40a1-8ea9-7854fb943be6	Channel estimation and interference cancellation in CP-CDMA systems	
3148	e594cf2c-dc82-492a-9677-2fa72a95fb8b	Stability Analysis of Time Stepping for Prolonged Plasma Fluid Simulations	
3149	e00728c3-ceff-475d-9ab5-4530c15ee6ac	AstroGK: Astrophysical gyrokinetics code	
3150	2f8b9b29-75dc-46ec-b541-a35a8a871b5f	Nonlinear three-dimensional simulation for self-organization and flow generation in two-fluid plasmas	
3151	efdbca8c-27e9-4884-b336-f26ae103efc7	Relationships between spectral reflectance and biophysical characteristics of degraded shrublands	
3152	926d354a-f39e-4f3c-b372-55d689a8c5eb	Verification of X-band SRTM DEM data quality in New Zealand	
3153	d60e67b9-36d6-42a5-8137-305e02981f5e	Paddock segmentation using multi-temporal satellite imagery	
3154	34825df8-0e04-4cce-9cf4-f75df3dcd498	Classifying agricultural land uses with time series of satellite images	
3155	2f8bb875-ce20-429c-a941-545c6c0f1b63	Spectral classification of crop groups for land use identification with temporally sparse time-series satellite images	
3156	9cfe3310-1cf5-4839-8460-85099236f9fb	Detection and mapping of irrigated farmland in Canterbury, New Zealand	
3157	2f8bbeb6-d651-4e83-ab27-38ea7ad4bf9f	Methodology for digital interactive products development for mobile devices, which support learning processes in a university environment	
3158	d70f2644-a1aa-4528-a996-127be12c1ac5	Performance Analysis of the Artificial Physics Optimization Algorithm with Simple Neighborhood Topologies	
3159	8b69c495-7a1e-4551-9962-f741d91c1179	Particle swarm optimisation based on self-organisation topology driven by different fitness rank	
3160	76add147-f7b1-4af2-9039-981da78ec30a	Attractive and Repulsive Fully Informed Particle Swarm Optimization based on the modified Fitness Model	
3161	2f8bdb18-a6fd-40f6-a796-fafdc2722309	Particle Swarm Optimization Based on Self-organizing Topology Driven by Fitness	
3162	6d06fdc1-1cf5-4e3f-a984-9782c6ebc5e0	A Geographic Information Science (GISci) Approach to Evaluating Airboat use in the Florida Everglades	
3163	c65134db-2096-4304-a0fb-990bfe5aa4e2	Fast Statistically Homogeneous Pixel Selection for Covariance Matrix Estimation for Multitemporal InSAR	
3164	8c64de36-0221-4b51-9730-ef1c50c55c25	Characterization of Moving Point Objects in Geospatial Data	
3165	33b39996-ee68-4256-aed8-d95348eaa788	Agent Based Modeling of Moving Point Objects in Geospatial Data	
3166	2f8bfd71-7454-49e1-aa24-d7b2f05ab30b	Geospatial intelligence as a context for computing education (abstract only)	
3167	b0f023c6-2413-4d52-bfd7-49e3fca00b97	An integrated approach to mapping worldwide bioterrorism research capabilities	
3168	2f8c5996-c395-48c7-8280-93bb86380df5	Disease named entity recognition using semisupervised learning and conditional random fields	
3169	b6228320-e6c3-4992-874f-7ae59389f506	A Generic Consensus Algorithm for Shared Memory	
3170	2f8c64b5-40dd-4cf6-8b9a-70c7ef1d5984	Consensus with Unknown Participants in Shared Memory	
3171	369e08ca-a162-47f9-85d4-f1fc75e5d2f8	MULTI-OUTPUT CURRENT FOLLOWER BASED CURRENT-MODE UNIVERSAL FILTER EMPLOYING ONLY GROUNDED CAPACITORS	
3172	c34a0f73-200b-4e36-a1cc-7e77beaa60f1	BANDWIDTH EXPANSION METHODS OF INDUCTANCE SIMULATOR CIRCUITS AND VOLTAGE-MODE BIQUADS	
3173	73017258-55c2-4426-a7dc-d556712e10c1	Inverting CFOA Based Lossless and Lossy Grounded Inductor Simulators	
3174	3edb435b-3854-4f8f-918e-a2482aa05fc5	NOVEL CMOS TECHNOLOGY-BASED LINEAR GROUNDED VOLTAGE CONTROLLED RESISTOR	
3175	2f8cc9ee-0925-4885-a628-588436efd739	A CMOS CURRENT RECTIFIER CONFIGURATION SUITABLE FOR INTEGRATION	
3176	2f8cd05e-324b-42e3-97d7-ca8394f6cb84	Keratin protein property based classification of mammals and non-mammals using machine learning techniques	
