id_n	name_s
3362	Bin Wang
3363	Huaijie Zhu
3364	Robert D. Galliers
3365	Yolande E. Chan
3366	Kalle Lyytinen
3367	Wu-Jun Li
3368	Dit-Yan Yeung
3369	Zhihua Zhang
3370	Luca Cabibbo
3371	Maurizio Carlini
3372	Andrea Tucci
3373	Michael W. Floyd
3374	Michael J. Drinkwater
3375	David W. Aha
3376	Hanifa Boucheneb
3377	Gérard Berthelot
3378	J. Taprogge
3379	Felix Beyeler
3380	Alexander Steinecker
3381	Bradley J. Nelson
3382	I-Ling Yen
3383	Zhonghang Xia
3384	Zuohua Ding
3385	Hui Shen
3386	Jianwen Cao
3387	Min-Kyu Shon
3388	Junichi Murata
3389	Giorgio Delzanno
3390	Arnaud Sangnier
3391	Riccardo Traverso
3392	John M. Marberg
3393	Eli Gafni
3394	Rui Abreu
3395	Alberto Gonzalez-Sanchez
3396	Arjan J. C. van Gemund
3397	Toshihiro Tabata
3398	Kouichi Sakurai
3399	Fred Wolf
3400	Theo Geisel
3401	Yves Deswarte
3402	Jean-Charles Fabre
3403	Jean-Claude Laprie
3404	David Powell
3405	Darko Dimitrov
3406	Christian Knauer
3407	Klaus Kriegel
3408	Ian F. Alexander
3409	Ilia Bider
3410	Gil Regev
3411	Aleksandr Lenin
3412	Ahto Buldas
3413	Ryan J. Tibshirani
3414	M. Eren Yildirim
3415	Jong-Kwan Song
3416	Jang-Sik Park
3417	Byung Woo Yoon
3418	Yunsik Yu
3419	U. Schreiner
3420	Michael Egmont-Petersen
3421	S. C. Tromp
3422	Dick W. Slaaf
3423	Theo Arts
3424	Francois Carcenac
3425	Frédéric Boniol
3426	Mohamed Kamal Omar
3427	Ken Chen
3428	Mark Hasegawa-Johnson
3429	Yigal Brandman
3430	David J. Niedober
3431	Nhut Tan Ho
3432	Gina Masequesmay
3433	Kolina Koltai
3434	Mark A. Skoog
3435	Artemio Cacanindin
3436	Walter W. Johnson
3437	Joseph B. Lyons
3438	Jacques Printz
3439	J. Guadalupe Ramos
3440	Josep Silva
3441	Pietro Di Gianantonio
3442	Gianluca Franco
3443	Furio Honsell
3444	Stefan Kombrink
3445	Mirko Hannemann
3446	Lukas Burget
3447	Ho Min Jung
3448	Wan Yeon Lee
3449	Jin Kim
3450	Young Woong Ko
3451	Verena Rieser
3452	Oliver Lemon
3453	Christoph Schroth
3454	Gregor Snelting
3455	Mirko Streckenbach
3456	Syoji Kobashi
3457	Toshihiko Tomosada
3458	Nao Shibanuma
3459	Motoi Yamaguchi
3460	Hirotsugu Muratsu
3461	Katsuya Kondo
3462	Shinichi Yoshiya
3463	Yutaka Hata
3464	Masahiro Kurosaka
3465	Vikram A. Saletore
3466	Laxmikant V. Kalé
3467	Klaus Bothe
3468	Ulrich Sacklowski
3469	Ronald Fagin
3470	Norman K. Sondheimer
3471	Ethan Katsh
3472	Lori A. Clarke
3473	Leon J. Osterweil
3474	Daniel Rainey
3475	Jang-Ju Kim
3476	Dae-Hyun Ryu
3477	Hyun-Tae Kim
3478	Thomas Kudrass
3479	Jürgen Zimmermann
3480	Hocine Hamoudi
3481	B. Haddad
3482	Philippe Lognonné
3483	Shreeram Sahasrabudhe
3484	Héctor Muñoz-Avila
3485	Marco Cristani
3486	Vittorio Murino
3487	Manal Helal
3488	Lenore R. Mullin
3489	Hossam A. ElGindy
3490	Bruno A. Gaëta
3491	Thomas Bonald
3492	Raluca-Maria Indre
3493	Sara Oueslati
3494	Chloé Rolland
3495	Julia Handl
3496	Joshua D. Knowles
3497	Llorenç Roselló
3498	Mónica Sánchez
3499	Núria Agell
3500	Francesc Prats
3501	Weixing Lin
3502	Peter X. Liu
3503	Pål Sætrom
3504	Magnus Lie Hetland
3505	Hiroki Horiuchi
3506	Tetsuya Kuroki
3507	Sadao Obana
3508	Paul Labbe
3509	Julien Dompierre
3510	Marie-Gabrielle Vallet
3511	François Guibault
3512	J.-Y. Trepanier
3513	Rainer Blum
3514	Birgit Bomsdorf
3515	Karim Khakzar
3516	Dominik Rupprecht
3517	Fausto Rabitti
3518	R. S. Sferrazza
3519	Maria Grazia Tori
3520	Pavel Zezula
3521	Leonid I. Perlovsky
3522	Luis Buera
3523	Antonio Miguel
3524	Eduardo Lleida
3525	Oscar Saz
3526	Alfonso Ortega
3527	Enzo Ferrante
3528	Nikos Paragios
3529	Austin Tate
3530	Kathryn H. Bowles
3531	Tao Peng
3532	Rongrong Qian
3533	Mary D. Naylor
3534	Dani Cherkassky
3535	Jonatan Ostrometzky
3536	Hagit Messer
3537	Ronald F. Boisvert
3538	Joshua E. Elias
3539	Steven P. Gygi
3540	Emma Hart
3541	Peter Ross
3542	Andy Williamson
3543	Ruth DeSouza
3544	David H. Brainard
3545	Hirofumi Nobuhara
3546	Masaaki Mineo
3547	Tetsutaro Uehara
3548	Shoichi Saito
3549	Yoshitoshi Kunieda
3550	Shay Gueron
3551	Vlad Krasnov
3552	Ronaldo Ronaldo
3553	Thomas Papastathis
3554	Hongyi Yang
3555	Carsten Tietje
3556	Michele Turitto
3557	Svetan Ratchev
3558	Torsten Fiolka
3559	Jörg Stückler
3560	Dominik Alexander Klein
3561	Dirk Schulz
3562	Sven Behnke
3563	Ik-Tae Im
3564	Hyun Seob Jo
3565	Sung Hoon Oh
3566	Byung Moon So
3567	Simon Peyton-Jones
3568	Backhyun Kim
3569	Suengchan Moon
3570	Iksoo Kim
3571	Yoseop Woo
3572	Montse Pardàs
3573	Philippe Salembier
3574	Joshua D. Guttman
3575	Mark E. Nadel
3576	Renu Vashist
3577	Ashutosh Vashishtha
3578	Rafael da Ponte Barbosa
3579	Yoshiko Wakabayashi
3580	Kikuo Fujimura
3581	Heizo Tokutaka
3582	Masumi Ishikawa
3583	Konstanty Haniewicz
3584	Michèle Courant
3585	Sophie Robin
3586	Deborah L. McGuinness
3587	Burkhardt Funk
3588	Peter Niemeyer
3589	Claus Rautenstrauch
3590	Hans-Jürgen Scheruhn
3591	Stefan Weidner
3592	Yoshimi Suzuki
3593	Fumiyo Fukumoto
3594	Lotfi Sofiane Settouti
3595	Yannick Prié
3596	Damien Cram
3597	Pierre-Antoine Champin
3598	Alain Mille
3599	Dihua Xi
3600	Seong-Whan Lee
3601	David K. McGookin
3602	Stephen A. Brewster
3603	Catriel Beeri
3604	Ron Obermarck
3605	Jacques Malenfant
3606	Guy Lapalme
3607	Jean G. Vaucher
3608	Chien Yun Dai
3609	Chi Jun Lu
3610	Dar Chin Rau
3611	Chen Chieh Yeh
3612	David E. Avison
3613	Marianna Sigala
3614	Edgar A. Whitley
3615	Robert Winter
3616	Timo Götzelmann
3617	Aleksander Pavkovic
3618	Michael Corry
3619	William Lynch
3620	Sasha Blair-Goldensohn
3621	Kathleen McKeown
3622	Andrew Hazen Schlaikjer
3623	Yong-cheol Lee
3624	Satoshi Nambu
3625	Juan R. Rabuñal
3626	Julian Dorado
3627	Miguel Varela
3628	Daniel Rivero
3629	Marcos Gestal
3630	Juan Trujillo
3631	Sergio Luján-Mora
3632	Enrique Medina
3633	Ari Visa
3634	Jarmo Toivonen
3635	Tomi Vesanen
3636	Jarno Mäkinen
3637	Lixia Shen
3638	Rumen Mironov
3639	Roumen Kountchev
3640	Patricia Rayón Villela
3641	Juan Humberto Sossa Azuela
3642	Meritxell Vilaseca
3643	Jaume Pujol
3644	Montserrat Arjona
3645	Francisco M. Martínez-Verdú
3646	Patrick Mund
3647	Ernst P. Stephan
3648	Francisco Bonin-Font
3649	Antoni Burguera
3650	Alberto Ortiz
3651	Gabriel Oliver
3652	Shun Miao
3653	Rui Liao
3654	Joseph Lucas
3655	Christophe Chefd’hotel
3656	Giacomo Boracchi
3657	Vincenzo Caglioti
3658	Alessandro Giusti
3659	Ivana Kolingerová
3660	Kambombo Mtonga
3661	Eun-Jun Yoon
3662	Hyunsung Kim
3663	Rimas Avizienis
3664	Adrian Freed
3665	Takahiko Suzuki
3666	David L. Wessel
3667	Khaled Shaalan
3668	Sinan Al-Sheikh
3669	Farhad Oroumchian
3670	Sam Hinton
3671	Mitchell Whitelaw
3672	Augustus K. Uht
3673	David Morano
3674	Alireza Khalafi
3675	David R. Kaeli
3676	Robert L. Glass
3677	Thomas Moritz
3678	René Noack
3679	Klaus-Dieter Schewe
3680	Bernhard Thalheim
3681	Steven Gianvecchio
3682	Haining Wang
3683	Duminda Wijesekera
3684	Sushil Jajodia
3685	Guisseppi A. Forgionne
3686	Manuel Mora
3687	Jatinder N. D. Gupta
3688	Ovsei Gelman
3689	Yanli Liu
3690	Yourong Wang
3691	Jian Zhang
3692	Thora Tenbrink
3693	Werner Kuhn
3694	Bi-Kun Chuang
3695	Chung-Hung Tsai
3696	Martha E. Myers
3697	Catherine M. Beise
3698	Diomedes D. Kastanis
3699	Ioannis G. Askoxylakis
3700	Apostolos Traganitis
3701	Tomás E. Uribe
3702	Alan M. Frisch
3703	Michael K. Mitchell
3704	Akrivi Katifori
3705	Costas Vassilakis
3706	Elena Torou
3707	George Lepouras
3708	Constantin Halatsis
3709	Ilias Daradimos
3710	Sylvie Coste-Marquis
3711	Catherine Dubois
3712	Thérèse Hardin
3713	Véronique Viguié Donzeau-Gouge
3714	Aditya Agrawal
3715	Gavin Finnie
3716	Padmanabhan Krishnan
3717	Paulo Henrique Correia Araújo da Cruz
3718	Hugo M. I. Pousinho
3719	Rui Melício
3720	V.M.F. Mendes
3721	Manuel Collares-Pereira
3722	Adrià de Gispert
3723	José B. Mariño
3724	Dariusz R. Kowalski
3725	Christopher Thraves Caro
3726	Corinna Pütz
3727	Elmar J. Sinz
3728	Jean-Christophe Filliâtre
3729	Léon Gondelman
3730	Andrei Paskevich
3731	Ingo J. Timm
3732	Markus Louw
3733	Fred Nicolls
3734	Dee Bradshaw
3735	Vincent Ng
3736	Lau Hoi Kit
3737	Chun Sing Wong
3738	Neville A. Stanton
3739	R. B. Stammers
3740	Nicola Boffoli
3741	Danilo Caivano
3742	Daniela Castelluccia
3743	Giuseppe Visaggio
3744	Drew V. McDermott
3745	Jonas Barklund
3746	Håkan Millroth
3747	Christopher Stewart
3748	Ming Zhong
3749	Kai Shen
3750	Thomas O'neill
3751	Thomas Cottenier
3752	Tzilla Elrad
3753	Xiaojun Wu
3754	Thomas Fang Zheng
3755	Michael Brasser
3756	Zhanjiang Song
3757	Gabriel A. Cepeda Carrión
3758	Martin Graciarena
3759	Horacio Franco
3760	Gregory K. Myers
3761	Victor Abrash
3762	Amir Sadeghipour
3763	Stefan Kopp
3764	Margaret Schedel
3765	Alison Rootberg
3766	Elizabeth de Martelly
3767	Georgios Evangelopoulos
3768	Petros Maragos
3769	Erik Buchmann
3770	Sven Apel
3771	Gunter Saake
3772	Edmondo Trentin
3773	Diego Giuliani
3774	Francisco Fernández de Vega
3775	Erick Cantú-Paz
3776	George W. Furnas
3777	Susanne Jul
3778	Vladimir Mencl
3779	Frantisek Plasil
3780	J. Adámek
3781	Franky Lam
3782	William M. Shui
3783	Damien K. Fisher
3784	Raymond K. Wong
3785	Vaibhav Gupta
3786	Karin Reinke
3787	Simon D. Jones
3788	Lucas Holden
3789	Mairéad Hogan
3790	Tomi Janhunen
3791	Ilkka Niemelä
3792	Giuseppe Pirrò
3793	Domenico Talia
3794	Roy Sterritt
3795	Christopher A. Rouff
3796	James L. Rash
3797	Walt Truszkowski
3798	Michael G. Hinchey
3799	Valerie Gay
3800	Peter Leydekkers
3801	Robert Huis in 't Veld
3802	Rainer Unland
3803	Qusay H. Mahmoud
3804	Zhujun Xu
3805	Xining Li
3806	Josep Lladós
3807	Horst Bunke
3808	Enric Martí
3809	Pankaj K. Agarwal
3810	Esther Ezra
3811	Shashidhara K. Ganjugunte
3812	Fernando Ferri
3813	Patrizia Grifoni
3814	Maurizio Rafanelli
3815	Pedro Antunes
3816	Robert O. Briggs
3817	John R. Punin
3818	Mukkai S. Krishnamoorthy
3819	Yahia Chabane
3820	Francois Hantry
3821	Mohand-Said Hacid
3822	Robert C. Aitken
3823	J. Hutcheson
3824	N. Murthy
3825	Phil Nigh
3826	Nicholas Sporck
3827	Jörgen Hansson
3828	Ming Xiong
3829	Dan Bi Kim
3830	Ju-Young Lee
3831	Eun‐Jung Jang
3832	Ji-Young Lee
3833	Taek Kim
3834	Kaan Onarlioglu
3835	Mustafa Battal
3836	William K. Robertson
3837	Engin Kirda
3838	C. Werner Dankwort
3839	Gerd Podehl
3840	Hazel Bradshaw
3841	E. Penelope Holland
3842	Mark Billinghurst
3843	Heide Lukosch
3844	Roy van Bussel
3845	Sebastiaan Meijer
3846	Chien-Yu Lin
3847	Cezary Kaliszyk
3848	Josef Urban
3849	Jiří Vyskočil
3850	Jarkko Kari
3851	Valtteri Niemi
3852	Rolf Inge Godøy
3853	Alexander Refsum Jensenius
3854	Shakirat O. Raji
3855	Murni Mahmud
3856	Abu Osman Md. Tap
3857	Adamu Abubakar
3858	Ralf Dörner
3859	Christian Geiger
3860	Anke Lehmann
3861	Leif Oppermann
3862	Patti Price
3863	Douglas E. Appelt
3864	John Bear
3865	Jared Bernstein
3866	B. Bly
3867	John Butzberger
3868	Michael A. Cohen
3869	Eric Jackson
3870	Robert C. Moore
3871	Douglas B. Moran
3872	Hy Murveit
3873	Mitchel Weintraub
3874	Sang-Wook Kim
3875	Hee-Sun Won
3876	Claudia Loebbecke
3877	Philip Powell
3878	Maryam Ayat
3879	Michael Domaratzki
3880	Christel Baier
3881	Joachim Klein
3882	Sascha Klüppelholz
3883	K. Dekker
3884	J. F. B. M. Kraaijevanger
3885	M. N. Spijker
3886	Gaurav Tandon
3887	Philip K. Chan
3888	Yi Zhou
3889	Xiaoping Chen
3890	Phong Q. Nguyen
3891	Jacques Stern
3892	Zoltán Ernő Csajbók
3893	Tamás Mihálydeák
3894	József Ködmön
3895	Peter M. D. Gray
3896	David S. Moffat
3897	Ryota Ikeuchi
3898	Kazushi Ikeda
3899	Sanjay R. Deshpande
3900	Christophe Boulanger
3901	Laurent Ouvry
3902	Jean-René Lequepeys
3903	Abdenour Hadid
3904	Matti Pietikäinen
3905	Hobsley M
3906	Gordon Jameson
3907	Matthew Wallis
3908	Tim Webb
3909	Yasuharu Matsuda
3910	Takashi Yukawa
3911	R. Scott Evans
3912	Kyle V. Johnson
3913	Vrena B. Flint
3914	A. Tupper Kinder
3915	William L. Hawley
3916	Charles R. Lyon
3917	David K. Vawdrey
3918	George E. Thomsen
3919	Brandon M. Smith
3920	Michelle Sá
3921	Kazuki Nakashima
3922	Masashi Koga
3923	Katsumi Marukawa
3924	Yoshihiro Shima
3925	Yasuaki Nakano
3926	Lina Zhou
3927	Xiaofei Xu
3928	Tao Huang
3929	Shengchun Deng
3930	Mounir Kechid
3931	Jean Frédéric Myoupo
3932	Pulak Samanta
3933	Mihir K. Chakraborty
3934	K Manjula Shenoy
3935	K. C. Shet
3936	U. Dinesh Acharya
3937	François Duhem
3938	F. Muller
3939	Philippe Lorenzini
3940	Ibtehal Nafea
3941	Muhammad Younas
3942	David Isern
3943	David Sánchez
3944	Antonio Moreno
3945	Iztok Savnik
3946	Zahir Tari
3947	Tomaz Mohoric
3948	Mei Niu
3949	Qinpei Zhao
3950	Hongyu Li
3951	Marilia Curado
3952	Ricardo Veludo
3953	Edmundo Monteiro
3954	Ali Divsalar
3955	Pieter Vansteenwegen
3956	Masoud Chitsaz
3957	Kenneth Sörensen
3958	Dirk Cattrysse
3959	Thomas Scholz
3960	Stefan Conrad
3961	Guangping Wei
3962	Toby J. Teorey
3963	Albert Tort
3964	Antoni Olivé
3965	Maria-Ribera Sancho
3966	Erich Grädel
3967	In-Pyo Cho
3968	So-Hyang Ko
3969	Hoon-mo Yang
3970	Cheong-Ghil Kim
3971	Shin-Dug Kim
3972	Kornél G. Markó
3973	Robert H. Baud
3974	Pierre Zweigenbaum
3975	Lars Borin
3976	Magnus Merkel
3977	Stefan Schulz
3978	Xin Li
3979	Yanfei Peng
3980	Jinguang Sun
3981	Wijk van Acc
3982	Ijbf Ivo Adan
3983	Oj Onno Boxma
3984	Adam Wierman
3985	Donald Nute
3986	Zachary R. Hunter
3987	Christopher P. Henderson
3988	Hans L. Bodlaender
3989	Frank van den Eijkhof
3990	Linda C. van der Gaag
3991	M Cialdea
3992	Carla Limongelli
3993	Andrea Orlandini
3994	Valentina Poggioni
3995	Sen Cao
3996	Richard A. Volz
3997	Thomas R. Ioerger
3998	Yu Zhang
3999	Yoshinori Oka
4000	Masafumi Nishida
4001	Egbert Gedat
4002	Mojgan Mohajer
4003	E Foert
4004	Bernhard Meyer
4005	Rainer Kirsch
4006	Bernd Frericks
4007	Marianne Teague
4008	Gerald V. Teague
4009	Georgios M. Santipantakis
4010	George A. Vouros
4011	Zoltán Ésik
4012	Werner Kuich
4013	Brad Cox
4014	Jidi Zhao
4015	Harold Boley
4016	Robert Power
4017	Dean Cristol
4018	Belinda Gimbert
4019	Donald I. Good
4020	Richard M. Cohen
4021	James Keeton-Williams
4022	Virginio Cantoni
4023	Dimo Dimov
4024	Atanas Nikolov
4025	Mohamed Mihoubi
4026	Minchul Shin
4027	Inwhee Joe
4028	Vedrana Janković
4029	Jan Šnajder
4030	Bojana Dalbelo Bašić
4031	Steven L. Tanimoto
4032	William Winn
4033	D.J. Akers
4034	Wei-Bin Lee
4035	Chin-Chen Chang
4036	Jan-Bon Chen
4037	Samuel C. Lee
4038	Eric K. Clemons
4039	Bruce W. Weber
4040	Matthias Tichy
4041	Daniela Schilling
4042	J. A. Hoogeveen
4043	H. Oosterhout
4044	Steef L. van de Velde
4045	Abraham Rodríguez-Rodríguez
4046	Leidia Martel-Monagas
4047	Aaron López-Rodríguez
4048	Xiaoju Cui
4049	Mianzhu Yi
4050	Wuying Liu
4051	Christoph M. Kirsch
4052	Michael Lippautz
4053	Hannes Payer
4054	Maribel Tarrés Fernández
4055	Hélène Kirchner
4056	Ian Mackie
4057	Bruno Pinaud
4058	Katrin Bergener
4059	Andrea Malsbender
4060	Kevin Ortbach
4061	Joerg Becker
4062	Hans-Peter Schöner
4063	Wolfgang Hurich
4064	Bernd T. Meyer
4065	Birger Kollmeier
4066	Óscar Mortágua Pereira
4067	Joaquim Sousa Pinto
4068	Yutaka Wada
4069	Zixue Cheng
4070	Tongjun Huang
4071	Fatiha Sadat
4072	Emad Mohamed
4073	Gilles Baroin
4074	Carl G. Looney
4075	Peter Heinze
4076	Dietmar Meister
4077	Rudolf Kober
4078	Mevlüt Sungu
4079	Heinz Wörn
4080	Michael Ying Yang
4081	Wolfgang Förstner
4082	Martin J. Eppler
4083	Peter Muenzenmayer
4084	Georg Göbel
4085	Stefan Andreatta
4086	Joachim Masser
4087	Karl P. Pfeiffer
4088	Mauro Di Manzo
4089	Fausto Giunchiglia
4090	Ernesto Pino
4091	Tasos Kontogiorgis
4092	Dimitrios I. Fotiadis
4093	Apostolos V. Zarras
4094	Shiao-Li Tsao
4095	Yueh-Min Huang
4096	Markus Ihmsen
4097	Arthur Wahl
4098	Michel Pitermann
4099	Kevin G. Munhall
4100	Tadaaki Tani
4101	Yoshiyasu Inami
4102	Sally M. El-Ghamrawy
4103	Ali I. El-Desouky
4104	Huan Xu
4105	Shie Mannor
4106	Constantine Caramanis
4107	Torsten Teubler
4108	Mohamed Ahmed Hail
4109	Horst Hellbrück
4110	Yong Wang
4111	Ian H. Witten
4112	Zhenchao Cui
4113	Wangmeng Zuo
4114	Hongzhi Zhang
4115	David Zhang
4116	Mahdi Naghibi
4117	Adel Torkaman Rahmani
4118	Zeeshan Shafi Khan
4119	Muhammad Sher
4120	Khalid Rashid
4121	Przemyslaw Jatkiewicz
4122	Robert Schiaffino
4123	Achille Fokoue
4124	Aditya Kalyanpur
4125	Aaron Kershenbaum
4126	Li Ma
4127	Chintan Patel
4128	Edith Schonberg
4129	Kavitha Srinivas
4130	Daniel P. Lopresti
4131	Gordon T. Wilfong
4132	Fei Xie
4133	Dirk Van Compernolle
4134	Walid Belkhir
4135	Yannick Chevalier
4136	Michaël Rusinowitch
4137	Kup-Sze Choi
4138	King-Hung Lo
4139	Rafael Baldiati Parizi
4140	Ronaldo Rodrigues Ferreira
4141	Luigi Carro
4142	Álvaro F. Moreira
4143	Matthew J. Dovey
4144	Ian S. Gibson
4145	Hamid Parvin
4146	Behrouz Minaei-Bidgoli
4147	Hosein Alizadeh
4148	David Dagon
4149	Cliff C. Zou
4150	Wenke Lee
4151	Raju Halder
4152	Agostino Cortesi
4153	Manfred Kerber
4154	Axel Präcklein
4155	Adeola Wale-Kolade
4156	Tero Päivärinta
4157	Andrew M. Sutton
4158	Cornelia Heinisch
4159	Joachim Goll
4160	Sven A. Carlsson
4161	Dorothy E. Leidner
4162	Ali Ajdari Rad
4163	Reza Safabakhsh
4164	Navid Qaragozlou
4165	Byung Kim
4166	Hengky Susanto
4167	Hwang Lee
4168	Oded Regev
4169	S. F. C. Shearer
4170	S. Sahoo
4171	A. Sahoo
4172	Birgit Möller
4173	Y. Kanamori
4174	Emil Jovanov
4175	S.-M. Yoo
4176	Nathan R. Sturtevant
4177	Maryia Kazakevich
4178	Gregory Bosman
4179	Stefan Gruner
4180	Matthew W. Crocker
4181	Axel Steinhage
4182	Christl Lauterbach
4183	Limin Ao
4184	Bo Li
4185	Yongsheng Chen
4186	Angelo Carnarius
4187	Frank Thiele
4188	Emre Özkaya
4189	Anil Nemili
4190	Nicolas R. Gauger
4191	Rafael Ball
4192	Dirk Tunger
4193	Ioana Manolescu
4194	Andrei Arion
4195	Angela Bonifati
4196	Andrea Pugliese
4197	Guy G. Gable
4198	Darshana Sedera
4199	Yuan Tian
4200	Xueyong Zhu
4201	Rongxin Sun
4202	Hideki Shima
4203	Teruko Mitamura
4204	Maite Oronoz
4205	Arantza Casillas
4206	Koldo Gojenola
4207	Alicia Pérez
4208	James Kelley
4209	Nikos Triandopoulos
4210	Nima Asadi 0001
4211	Jimmy J. Lin
4212	Rick Salay
4213	Artur Boronat
4214	Nikos Mylonakis
4215	B. Balamurugan
4216	M. N. A. Mohd. Roshan
4217	Daliah Michael
4218	Majumder Ambaree
4219	Subramanyam Divya
4220	Hanumanthagowda Keerthana
4221	Mahadev Seemanthini
4222	K. Sekar
4223	Donald E. Knuth
4224	Robert W. Floyd
4225	Zoltán Kincses
4226	Hirofumi Yamamoto
4227	Salma Kammoun Jarraya
4228	Rania Rebai Boukhriss
4229	Mohamed Hammami
4230	Hanêne Ben-Abdallah
4231	Wil M. P. van der Aalst
4232	Boudewijn F. van Dongen
4233	Cw Christian Günther
4234	A Anne Rozinat
4235	Eric Verbeek
4236	Ton Weijters
4237	Farzana Rahman
4238	Sheikh Iqbal Ahamed
4239	Miltiadis Kandias
4240	Lilian Mitrou
4241	Vasilis Stavrou
4242	Dimitris Gritzalis
4243	Robert P. Mahan
4244	Christopher J. Marino
4245	Linda R. Elliott
4246	Eric Haarbauer
4247	Philip T. Dunwoody
4248	Yuanjie Si
4249	Jun Sun
4250	Yang Liu
4251	Ting Wang
4252	Stefan Stieglitz
4253	Annika Eschmeier
4254	Michael Steiner
4255	Markus Haider
4256	Andreas Werner
4257	Ravi Kannan
4258	Felix von Hundelshausen
4259	Yong S. Choi
4260	Suk I. Yoo
4261	Jim Lawrence
4262	Osvaldo Cairó
4263	Juan Gabriel Olarte
4264	Fernando Rivera
4265	Sungjoo Lee
4266	Denise Giles
4267	David Goldsman
4268	Douglas A. Cook
4269	Ninad K. Mishra
4270	Brian McCarthy
4271	Hyun Joon Jung
4272	Kousuke Muramatsu
4273	Hisayoshi Kunimune
4274	Masaaki Niimura
4275	Tae-Kyung Kim
4276	Bo Kyeng Hou
4277	Wan-Sup Cho
4278	Steven W. Lodin
4279	Michał Dramiński
4280	Błażej Owczarczyk
4281	Krzysztof Trojanowski
4282	Dariusz Czerski
4283	Krzysztof Ciesielski
4284	Mieczyslaw A. Klopotek
4285	Haym Hirsh
4286	Katarina Bartkova
4287	Denis Jouvet
4288	Oliver Jokisch
4289	Hans Kruschke
4290	Riidiger Hoffmann
4291	Manghui Tu
4292	Nasser Tadayon
4293	Enyue Lu
4294	Nicolas T. Courtois
4295	Willi Meier
4296	Thomas Goldschmidt
4297	Marco Manna
4298	Michael Morak
4299	Andreas Pieris
4300	Jean-Daniel Zucker
4301	Jean-Gabriel Ganascia
4302	Dror G. Feitelson
4303	Roberto Gorrieri
4304	Mohan Bheemasenarao
4305	Mansur H. Samadzadeh
4306	Supawadee Chaivivatrakul
4307	Jednipat Moonrinta
4308	Matthew N. Dailey
4309	Liyun Su
4310	Fenglan Li
4311	Jiaojun Li
4312	Bo Chen
4313	Mohammad Reza Haji Samadi
4314	Neil Cooke
4315	Michael Blondin
4316	Alain Finkel
4317	Pierre McKenzie
4318	Nikola Ciprich
4319	Marie Duzí
4320	Tomás Frydrych
4321	Ondrej Kohut
4322	Michal Kosinár
4323	Vaclav Rajlich
4324	José H. Canós
4325	Javier Jaén Martínez
4326	Juan C. Lorente
4327	Heru Agus Santoso
4328	Su-Cheng Haw
4329	Chien-Sing Lee
4330	Flávio R. C. Sousa
4331	Heraldo J. A. Carneiro Filho
4332	Rossana M. C. Andrade
4333	Javam C. Machado
4334	Christopher J. Bass
4335	Eike Falk Anderson
4336	Geoff Nitschke
4337	Florian Haftmann
4338	Alexander Krauss
4339	Ondřej Kunčar
4340	Tobias Nipkow
4341	Nazareno Aguirre
4342	Valeria S. Bengolea
4343	Marcelo F. Frias
4344	Juan P. Galeotti
4345	Sae Hwang
4346	Leon Derczynski
4347	Kalina Bontcheva
4348	Aaron Severn
4349	Faramarz F. Samavati
4350	Joseph Jacob Cherlin
4351	Mario Costa Sousa
4352	Marshall A Kuypers
4353	Walter E. Beyeler
4354	Robert J. Glass
4355	Matthew Antognoli
4356	Michael D. Mitchell
4357	Guoshuai Zhao
4358	Xueming Qian
4359	He Feng
4360	Rs Ronny Mans
4361	Hajo A. Reijers
4362	Hans Berends
4363	Wasana Bandara
4364	Rogier Prince
4365	Nils Noorman
4366	James Small
4367	Avan Suinesiaputra
4368	Brett R. Cowan
4369	Alistair A. Young
4370	Heiko Stoermer
4371	Ignazio Palmisano
4372	Domenico Redavid
4373	Carlos Agudelo
4374	F. Morant Anglada
4375	E. Quiles Cucarella
4376	E. García Moreno
4377	Nitin Agarwal
4378	Shamanth Kumar
4379	Huan Liu
4380	Mark Woodward
4381	Youhei Timura
4382	Katsuya Tanaka
4383	Makoto Takizawa
4384	Szymon Łukasik
4385	Piotr Kulczycki
4386	Ehud Y. Shapiro
4387	Shmuel Safra
4388	Thomas Beckers
4389	Ingo Frommholz
4390	Ralf Bonning
4391	Chen Change Loy
4392	Steffen Straßburger
4393	Thomas G. Schulze
4394	Robert I. Damper
4395	Yannick Marchand
4396	J-D. S. Marsters
4397	Alex I. Bazin
4398	Andrea Marrella
4399	Stavros Vassos
4400	A. Siokis
4401	Kyriakos Vlachos
4402	Rifeng Wang
4403	Widmer Bland
4404	Gregory Kucherov
4405	William F. Smyth
4406	Eva Kühn
4407	Fabian Schmied
4408	Úlfar Steingrímsson
4409	Peter Zolliker
4410	Jan Reimann
4411	Shogo Nishida
4412	Hiroshi Nozawa
4413	N. Saiwaki
4414	Franz Lehner
4415	Nadine Amende
4416	Stephan Wildner
4417	Nicolas Haas
4418	Cyril Fonlupt
4419	Jean-Luc Dekeyser
4420	Philippe Marquet
4421	Fei Gao
4422	Jingjia Xu
4423	Huafeng Liu
4424	Pengcheng Shi
4425	Cristiano Maciel
4426	Licinio Roque
4427	Ana Cristina Bicharra Garcia
4428	Congfeng Jiang
4429	Xianghua Xu
4430	Jian Wan
4431	Wanqing Li
4432	Xindong You
4433	Heather Pon-Barry
4434	Xiaoqing Ding
4435	Liting Wang
4436	Koji Tanaka
4437	Karen L. McGraw
4438	T. Kilburn
